35.392	/home/alberto/Vídeos/PAD/clip_056.avi	40.020	59.0	Alien01	Walking		Slow	Road		STOP
35.392	/home/alberto/Vídeos/PAD/clip_056.avi	40.020	59.0	Alien02	Walking		Slow	Road		STOP
35.392	/home/alberto/Vídeos/PAD/clip_056.avi	40.020	59.0	Alien03	Walking		Slow	Road		STOP
35.393	/home/alberto/Vídeos/PAD/clip_056.avi	40.020	59.0	Alien01	Standing		Close			START
35.393	/home/alberto/Vídeos/PAD/clip_056.avi	40.020	59.0	Alien02	Standing		Close			START
35.393	/home/alberto/Vídeos/PAD/clip_056.avi	40.020	59.0	Alien03	Standing		Close			START
35.475	/home/alberto/Vídeos/PAD/clip_056.avi	40.020	59.0	Alien04	Walking		Slow	Road		STOP
35.476	/home/alberto/Vídeos/PAD/clip_056.avi	40.020	59.0	Alien04	Standing		Close			START
35.755	/home/alberto/Vídeos/PAD/clip_056.avi	40.020	59.0	Alien04	Looking		Side			START
38.151	/home/alberto/Vídeos/PAD/clip_056.avi	40.020	59.0	Alien04	Standing		Close			STOP
38.238	/home/alberto/Vídeos/PAD/clip_056.avi	40.020	59.0	Alien04	Looking		Side			STOP
38.676	/home/alberto/Vídeos/PAD/clip_056.avi	40.020	59.0	Alien03	Standing		Close			STOP
38.758	/home/alberto/Vídeos/PAD/clip_056.avi	40.020	59.0	Traffic_Lights	Traffic lights		Blinking yellow			STOP
38.951	/home/alberto/Vídeos/PAD/clip_056.avi	40.020	59.0	Alien02	Standing		Close			STOP
39.326	/home/alberto/Vídeos/PAD/clip_056.avi	40.020	59.0	Alien01	Standing		Close			STOP
